Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
4,5,5,55,1936,2,2,1,0,1
5,2,5,8,1317,1,3,0,1,0
3,2,2,20,3419,0,1,0,1,1
3,5,5,61,3688,0,1,1,0,1
4,3,4,1,5669,4,3,2,0,1
2,4,2,19,1900,2,3,0,0,1
6,1,5,65,1601,0,1,2,0,1
4,4,8,6,4390,0,1,1,1,1
6,5,5,10,4140,3,1,0,1,0
4,2,5,6,4618,4,1,1,1,0
4,2,3,5,4488,4,2,0,1,1
4,4,2,7,4151,0,1,0,1,0
3,3,3,10,5147,3,3,0,1,0
3,5,2,10,5895,2,1,1,0,0
5,5,2,3,4669,3,1,1,1,0
4,2,8,6,5128,0,2,1,0,0
6,1,4,5,4592,0,2,0,0,1
5,4,5,42,1587,1,2,1,0,1
4,4,2,5,4380,2,1,0,1,1
4,3,4,4,4868,2,1,2,1,1
3,3,2,62,1765,0,2,0,0,1
5,1,5,2,4845,0,1,1,1,0
4,5,2,4,5341,4,1,0,1,0
4,3,3,5,5540,0,1,0,0,0
3,4,3,10,4806,0,2,0,0,1
6,3,10,13,2219,2,1,1,0,1
3,4,10,7,4699,0,3,2,0,0
4,2,3,34,1619,1,1,0,1,1
6,1,6,9,5466,0,1,0,0,1
5,2,5,5,1751,4,2,0,1,0
4,5,2,4,5923,2,1,1,1,1
3,4,2,1,5460,1,1,1,0,0
3,4,3,2,4990,4,2,0,0,1
5,5,4,2,4188,2,2,0,0,0
4,1,3,59,1454,0,1,0,1,1
4,4,3,9,2952,0,3,1,1,1
5,5,2,34,2708,4,1,2,1,1
3,4,2,2,5973,0,2,1,1,0
4,5,3,5,5126,2,1,1,1,0
3,5,3,1,4314,0,1,1,0,1
3,1,2,7,5022,3,1,1,1,0
4,4,4,1,4219,3,1,0,1,0
4,5,6,5,4364,2,1,0,1,1
4,3,2,1,4762,3,1,0,1,0
3,5,3,6,4565,3,1,2,1,0
5,2,3,8,4797,3,1,0,1,1
4,5,4,16,2871,2,1,0,1,1
6,4,6,8,5037,4,1,0,0,0
5,3,2,4,5257,4,3,1,1,0
5,4,3,7,5340,0,1,0,1,0
4,1,2,5,4133,1,1,0,1,0
3,5,3,17,3033,0,1,0,1,1
5,5,3,5,5914,0,1,0,1,1
6,1,5,26,3137,4,1,1,1,1
6,4,4,8,1690,3,1,0,0,1
4,4,2,8,5754,1,1,0,0,1
5,3,3,8,4811,1,3,0,0,0
7,2,3,43,1793,3,1,0,0,1
3,4,8,1,4977,3,1,1,1,1
5,2,6,10,1659,2,1,1,1,1
4,4,3,2,4150,1,1,1,0,0
4,5,3,3,5422,3,1,0,0,1
6,4,4,4,1831,0,1,0,1,1
4,5,4,48,2767,0,3,0,1,1
6,5,4,8,1038,2,1,0,0,0
5,1,5,7,1092,0,2,0,0,0
4,5,6,6,5380,2,1,1,0,0
4,5,2,10,5098,0,1,1,0,1
5,2,3,44,3706,1,1,0,0,1
5,2,3,5,5607,2,2,0,1,1
5,4,5,4,1518,1,1,1,0,0
5,1,6,1,4843,0,1,1,1,1
4,5,2,4,5831,1,1,0,0,0
7,3,4,8,1860,1,1,1,1,1
4,5,3,2,5310,0,3,0,0,1
3,4,3,8,4575,0,1,0,1,1
3,5,2,56,2596,4,1,0,0,1
3,3,3,9,5665,4,2,1,0,1
2,5,4,4,5255,1,1,1,1,1
6,5,3,8,5946,0,1,0,0,0
4,2,3,1,5400,1,2,1,1,0
6,3,4,3,1903,1,1,1,1,0
5,1,3,7,4381,0,1,0,1,1
4,2,5,9,1167,1,1,1,1,0
3,1,2,8,5719,1,1,0,1,1
5,3,2,11,3036,0,1,0,1,1
3,3,3,4,4628,3,1,0,1,1
5,4,6,2,1765,0,1,0,0,0
3,5,2,17,1364,3,3,0,0,1
5,3,3,2,4124,0,1,0,1,1
3,3,2,4,3553,4,3,0,1,1
4,5,3,38,3139,3,1,1,0,1
4,1,4,10,4175,4,1,0,0,0
3,2,3,63,2085,3,2,1,1,1
5,3,2,9,5735,2,1,1,0,0
4,4,3,6,1930,0,3,1,0,1
4,4,3,63,1387,3,1,1,1,1
5,5,4,9,5081,3,1,1,1,1
5,1,10,64,2529,0,1,0,1,1
2,4,5,3,4423,3,2,2,1,0
4,1,6,9,5248,0,1,1,1,1
4,5,5,2,1804,2,1,0,0,1
2,5,3,34,1652,0,1,0,1,1
3,5,2,2,5251,2,2,0,1,1
3,5,3,2,4619,2,3,0,0,0
4,1,2,4,5116,4,2,2,1,0
7,4,5,5,1149,3,1,0,1,0
5,1,5,10,1418,0,3,0,1,0
4,2,3,5,4897,2,3,2,0,1
6,5,4,8,5346,0,1,1,1,1
3,3,3,1,5632,3,2,2,1,1
4,5,10,7,4403,2,1,0,1,0
3,1,2,43,2237,3,1,0,1,1
4,1,3,32,1666,2,1,1,1,1
4,5,3,8,4605,2,1,1,1,0
4,5,3,4,5610,1,1,0,0,0
5,1,3,8,4531,0,1,1,0,0
4,5,2,3,4379,2,1,0,1,1
3,1,2,8,4940,2,1,0,0,0
4,5,3,5,4610,1,1,0,1,0
3,3,3,8,4420,2,3,0,0,0
4,4,2,7,1188,1,1,1,0,1
4,5,3,50,1511,0,1,1,1,1
5,1,3,31,3157,0,1,0,0,1
5,5,2,3,4005,0,2,0,1,1
3,4,2,2,4998,3,1,2,0,0
4,4,3,44,2070,2,1,0,1,1
3,1,3,61,3280,0,1,0,1,1
5,3,3,7,5830,0,1,1,0,1
3,4,3,8,5525,0,1,0,0,0
3,2,6,62,1162,1,1,1,0,1
3,5,4,9,5550,2,3,1,1,1
3,3,2,3,4193,0,1,1,1,1
3,4,3,4,4519,3,2,1,1,1
4,4,3,2,5665,3,1,2,1,0
4,5,5,5,1373,2,1,0,1,1
4,1,6,2,5406,2,1,1,0,0
5,3,5,2,1776,0,1,0,1,1
3,2,3,2,5910,4,3,1,1,1
4,3,3,6,5395,0,1,1,0,0
3,1,3,1,4886,0,1,0,1,0
5,5,2,48,1834,1,1,1,1,1
5,3,4,10,5382,4,1,1,1,1
4,3,2,31,1588,0,1,1,1,1
3,2,3,9,4234,4,2,0,1,0
5,5,5,38,1437,0,3,0,1,1
6,2,2,2,1744,1,1,0,0,1
3,1,4,4,5106,4,1,1,1,0
2,1,3,1,5500,4,1,2,0,1
5,4,6,3,1098,3,1,0,1,0
4,5,2,1,4532,3,1,0,1,0
4,4,2,34,1512,2,1,0,1,1
3,2,4,4,4745,0,1,0,1,0
7,2,4,10,1372,4,1,1,0,0
7,5,4,3,1597,1,2,0,1,1
5,2,5,8,1678,3,1,0,1,0
3,1,3,10,4208,4,1,2,0,0
4,5,5,7,1001,2,1,0,0,1
5,2,4,4,4371,4,3,2,1,0
3,4,2,5,5919,3,1,0,1,0
6,1,4,8,2952,2,1,1,1,1
3,4,3,8,5337,0,1,1,0,1
4,4,2,29,2941,4,1,0,1,1
5,3,5,8,1862,1,1,1,0,0
4,1,2,6,5314,0,1,1,1,0
4,1,3,8,4890,0,1,1,0,1
4,4,3,5,5654,0,1,2,0,0
3,5,3,6,2069,4,1,2,1,1
4,3,2,37,1597,0,3,1,0,1
3,2,6,26,2683,0,1,0,0,1
5,4,5,8,1803,3,3,0,0,0
5,5,6,1,1222,0,1,0,0,0
4,5,2,7,4414,0,1,0,1,0
3,4,3,30,3748,0,1,1,1,1
3,2,3,54,1932,3,1,1,0,1
5,2,2,1,5724,1,1,1,1,0
5,4,3,20,3632,3,1,0,0,1
3,5,2,23,2426,1,1,2,1,1
3,4,2,7,4883,2,1,1,1,1
3,1,2,43,2585,0,1,2,0,1
3,2,2,22,1247,2,3,1,0,1
3,4,2,32,1085,2,1,1,1,1
4,5,3,25,1222,0,1,1,1,1
6,3,4,10,1140,4,1,0,0,0
4,5,4,21,2026,2,3,1,1,1
2,3,3,46,1694,1,3,0,0,1
5,3,6,3,4025,0,1,0,0,1
5,2,5,7,1032,4,1,0,0,0
4,1,3,4,5253,0,1,0,1,1
5,4,2,2,5276,1,1,1,0,0
3,4,2,9,5940,3,1,0,1,0
3,5,3,7,5100,1,1,0,1,0
4,5,3,2,1048,0,3,0,1,1
4,3,10,3,5881,4,3,1,0,1
6,3,4,2,1817,3,1,0,0,0
4,5,3,33,2129,3,1,1,1,1
5,3,5,4,1665,0,1,0,0,1
5,1,5,7,1871,0,1,0,0,1
4,2,2,4,5926,4,1,1,0,1
3,2,6,1,5035,2,3,2,0,1
5,5,3,18,2495,4,1,2,1,1
5,3,2,2,4219,2,1,2,0,0
2,2,5,7,5203,0,1,0,0,0
3,2,3,52,2149,2,2,1,0,1
5,1,6,2,5082,2,2,1,0,0
5,1,5,5,1861,2,1,1,0,0
4,2,2,10,5783,0,3,0,0,0
3,5,3,5,4058,4,1,1,1,1
3,5,3,9,4741,4,1,1,0,1
4,2,3,3,4527,0,1,0,1,0
3,1,2,7,5557,1,1,0,1,0
4,3,4,10,4740,4,1,1,0,0
3,5,2,26,2029,1,1,0,0,1
4,1,3,63,1215,0,2,0,1,1
3,2,2,9,5203,3,1,0,1,0
3,2,3,13,3775,2,1,1,1,1
5,4,3,7,4741,0,1,0,1,1
4,1,2,19,2878,0,2,1,1,1
4,2,4,20,1705,0,3,0,0,1
2,3,3,2,3351,3,2,0,0,1
4,2,5,8,2000,1,1,1,0,0
3,4,10,10,4134,0,2,1,0,0
5,5,2,7,4409,3,1,0,0,1
3,5,2,5,5042,2,2,0,1,1
4,2,3,3,5020,4,1,0,1,0
3,2,2,6,5344,3,1,0,0,0
4,2,2,2,4026,0,2,0,1,1
3,5,4,1,5534,3,1,0,1,0
3,5,3,61,2203,3,3,0,0,1
4,4,2,6,5984,4,1,0,1,0
4,3,5,7,1789,0,1,0,0,1
3,1,2,3,5159,0,3,0,1,1
5,3,2,10,5371,3,1,0,0,1
4,3,3,4,4793,0,3,0,1,1
3,3,3,10,5175,3,3,0,1,0
5,3,5,8,1109,1,1,0,0,0
2,4,5,9,5812,2,2,1,1,0
4,2,2,2,5301,2,1,0,0,0
4,1,3,28,2211,3,3,0,0,1
4,2,2,2,4332,1,1,0,0,0
4,4,3,49,1141,0,3,0,1,1
4,5,2,2,5368,3,1,1,1,0
4,4,2,6,4703,1,1,0,1,0
6,1,4,6,1703,3,2,0,0,1
5,1,2,1,5913,0,2,1,1,1
3,1,2,18,2319,0,1,0,1,1
4,4,2,41,1634,0,1,0,0,1
5,3,3,21,1187,0,1,1,1,1
4,3,3,4,5272,0,1,2,0,1
6,3,4,9,1876,0,2,0,0,0
4,5,3,59,1092,0,1,0,1,1
4,2,3,1,5113,1,2,1,1,0
6,5,6,10,1081,1,1,1,0,1
7,1,4,1,1796,1,1,1,0,0
5,4,2,7,5491,0,1,1,0,1
4,4,3,3,5545,0,1,1,1,0
5,2,5,4,4600,1,2,0,0,1
5,3,4,9,4754,2,1,0,0,0
4,5,8,59,2948,0,2,1,0,1
4,2,4,36,2583,2,3,1,0,1
3,3,3,7,5464,4,2,1,0,0
4,2,2,43,1714,0,2,0,0,1
4,3,3,2,4383,3,2,2,0,0
3,3,4,9,5468,0,1,0,0,1
4,3,3,1,5282,4,1,0,1,0
6,5,7,6,5529,0,1,1,1,1
4,3,3,5,4384,4,1,0,1,0
3,4,2,2,5664,1,2,0,0,0
3,1,8,8,5401,3,1,1,0,0
3,2,3,4,5617,1,1,0,0,0
4,3,3,46,1299,2,3,1,1,1
4,4,5,1,1927,0,1,2,1,1
5,2,2,24,3679,4,3,0,1,1
4,3,4,28,2422,0,1,0,1,1
5,4,4,1,4147,3,1,1,0,0
3,1,2,9,4580,0,1,0,1,0
5,2,6,10,3164,4,3,1,1,1
5,3,5,10,1886,2,1,1,0,0
6,3,4,3,4496,1,1,1,0,1
4,1,5,3,1496,2,3,0,1,1
6,4,4,3,1826,0,3,0,1,1
5,1,4,63,3506,1,1,0,1,1
5,5,4,2,5235,4,1,0,1,0
4,2,3,7,5342,1,1,0,1,0
4,4,4,52,1096,2,1,2,0,1
5,4,6,7,4486,0,2,1,0,0
4,3,3,1,4453,0,1,0,1,0
4,1,2,2,4529,1,1,1,0,0
4,2,2,11,1596,1,1,2,1,1
5,1,3,7,4855,4,1,1,0,1
3,3,10,10,4128,4,1,0,1,0
3,1,4,18,1072,2,1,0,1,1
4,2,3,2,4835,4,3,1,0,1
4,1,2,2,5022,0,1,0,1,0
6,4,4,9,1629,3,1,1,1,0
3,1,3,4,5900,1,1,1,1,1
3,2,3,5,5686,2,3,0,0,0
5,5,5,6,1911,1,1,0,0,0
2,5,3,37,1079,0,1,1,0,1
5,2,4,9,4307,1,1,2,0,0
3,5,4,51,1134,4,3,0,1,1
4,1,4,9,5360,2,1,1,1,0
5,2,4,4,4066,2,3,0,0,0
3,4,2,10,4794,0,1,0,1,0
6,2,7,1,5501,1,1,2,1,0
4,4,3,7,5297,4,1,1,0,1
4,4,6,9,5279,4,2,0,0,1
6,4,4,2,1749,0,1,0,0,0
5,3,6,10,1729,4,1,1,1,1
4,4,2,30,1158,0,3,1,1,1
5,3,5,2,1150,0,2,1,1,1
3,1,3,2,4284,3,1,1,1,0
4,5,3,2,5461,1,1,1,1,1
3,1,2,8,5602,2,1,0,1,1
3,1,3,1,4391,1,3,1,1,0
6,5,4,5,1558,1,1,0,1,0
5,1,2,46,2744,2,1,2,1,1
4,3,4,10,5614,3,2,1,1,0
4,2,5,3,4676,4,3,0,0,1
4,3,2,10,5524,0,1,0,1,1
6,2,4,10,1148,1,3,1,1,0
4,3,3,8,4447,0,1,0,1,1
4,5,2,3,5705,0,1,1,0,0
4,5,3,9,5794,1,1,0,0,1
4,3,3,4,4410,2,3,1,0,0
3,3,3,6,5269,2,1,1,0,1
4,3,3,8,4991,3,1,1,1,0
4,4,10,2,4190,3,1,1,0,0
3,5,3,20,1772,1,1,0,1,1
6,5,4,7,1078,0,2,0,0,0
3,1,2,3,5818,3,3,1,1,0
4,4,4,10,5483,0,3,0,0,1
3,4,3,8,5267,0,1,0,0,1
4,2,3,5,5226,1,1,0,0,0
5,1,4,2,5821,0,1,2,1,1
3,3,2,10,5495,4,3,0,1,0
5,5,7,6,5755,0,1,2,1,0
3,4,2,37,1740,0,1,1,1,1
2,3,7,7,4009,2,3,2,1,1
3,1,2,50,2720,4,2,0,0,1
5,4,2,4,4259,2,2,2,0,0
5,1,2,10,5973,0,1,1,0,1
4,1,8,6,4872,0,1,1,0,0
6,3,4,3,1022,2,2,1,0,0
6,4,5,10,5602,0,2,1,1,0
4,3,2,10,4885,0,1,2,0,1
5,1,2,4,5578,4,1,1,0,1
4,2,2,2,5604,0,2,0,1,1
4,1,3,4,5910,0,1,0,1,0
4,2,2,7,4855,0,3,1,0,1
4,3,2,7,5808,0,1,0,1,1
5,1,2,10,4892,3,2,0,1,1
3,3,4,5,4782,4,1,0,1,0
4,5,3,10,1183,0,3,0,1,1
4,5,2,10,4437,1,1,1,0,0
7,3,4,1,1215,1,1,0,1,1
4,1,6,41,2047,0,3,0,1,1
5,5,5,8,1132,3,1,1,1,0
3,1,4,4,5936,0,1,1,0,1
2,3,2,1,5892,2,3,1,0,1
5,5,2,12,2522,3,1,2,1,1
6,4,4,10,1366,1,1,1,1,0
5,2,3,8,5804,0,2,0,1,1
4,2,8,9,5146,3,1,1,0,0
2,5,3,44,1192,1,1,0,1,1
4,1,3,4,4249,1,1,0,0,0
3,2,3,22,3030,0,1,0,1,1
5,2,2,6,5464,1,1,0,1,1
5,3,6,9,1656,4,3,0,1,0
3,1,4,1,1628,2,1,0,1,0
4,1,4,10,5258,4,1,0,0,0
4,5,5,6,1336,4,1,0,1,0
4,3,3,18,1036,0,1,0,1,1
2,1,2,7,5875,2,1,0,1,0
6,5,5,8,1443,0,1,0,1,0
6,5,4,3,1710,1,1,1,1,1
3,5,3,5,4075,0,1,1,1,1
3,3,3,11,1008,1,1,1,1,1
3,2,2,9,4881,3,1,1,1,0
4,2,2,3,4108,0,2,2,1,1
4,4,2,7,4343,2,1,1,1,0
3,1,3,2,4958,1,1,1,0,0
6,4,4,10,1005,4,3,0,1,0
3,4,3,7,4411,0,1,0,0,1
3,5,2,9,5000,2,1,1,0,0
5,3,5,6,1553,4,1,0,0,0
2,4,4,48,1463,4,1,0,1,1
3,2,3,4,4208,1,1,1,0,0
4,3,2,2,5042,0,1,1,0,0
4,2,5,7,1042,2,1,1,1,1
5,5,3,14,1554,0,1,2,1,1
3,2,3,49,2881,0,1,0,1,1
6,5,4,6,1140,4,3,1,0,0
4,2,2,3,4651,1,2,1,1,0
3,2,4,7,4768,3,1,1,1,0
3,4,7,9,5829,4,3,1,0,0
5,3,2,7,5219,2,1,0,0,0
4,2,4,35,2725,0,3,0,0,1
6,2,8,42,1054,3,3,2,1,1
3,3,5,10,4847,3,1,1,0,1
2,2,2,6,1324,0,1,0,0,1
3,1,3,3,4137,3,2,1,0,0
4,1,3,3,5178,4,1,0,1,1
3,4,10,9,4337,0,2,0,0,0
4,2,3,26,1863,1,1,1,1,1
6,5,4,7,1447,1,1,0,1,0
3,1,10,5,5375,0,1,1,1,0
3,3,2,53,2323,0,3,1,1,1
2,3,2,4,5052,1,1,0,1,1
6,1,2,3,1340,0,1,0,0,0
3,5,3,58,3231,2,1,0,0,1
4,4,5,1,1124,2,1,1,1,1
2,5,2,49,3024,1,1,0,0,1
5,5,2,8,4602,0,3,2,1,0
6,3,4,3,1752,0,1,0,1,1
4,3,3,8,5986,4,1,2,1,1
5,1,4,5,4970,2,1,1,0,1
3,3,3,10,1751,0,1,1,1,1
4,4,3,29,1188,0,1,0,1,1
4,3,2,3,4200,3,3,0,1,0
5,5,5,10,1789,0,2,1,1,1
6,3,4,5,1563,0,1,0,0,0
3,5,3,7,4314,2,1,1,1,0
4,5,5,10,1683,0,1,1,1,1
5,5,3,7,4480,3,1,1,0,1
3,2,5,26,3336,0,1,2,0,1
4,1,3,4,4493,4,3,0,1,1
5,2,5,5,1329,0,1,0,0,0
5,4,6,4,1850,0,1,0,1,1
6,5,5,10,5756,0,1,1,1,1
3,4,3,7,4020,1,2,1,1,0
3,5,2,43,1301,0,1,0,0,1
5,4,2,59,3444,1,1,0,0,1
3,3,2,1,4687,1,1,1,1,0
7,5,4,5,1572,0,2,0,0,1
3,3,3,6,5749,1,1,0,1,1
4,1,2,2,4154,0,2,0,1,0
4,3,2,3,5735,0,1,0,1,0
4,3,8,6,5583,2,2,1,0,0
4,4,2,9,4720,1,1,0,0,0
5,2,6,10,4087,2,3,2,1,1
3,1,3,6,5750,3,1,2,0,0
5,5,3,5,4754,3,1,0,0,1
3,1,3,7,5709,1,1,1,0,0
3,3,3,10,5714,0,1,0,1,0
3,2,3,2,4447,4,3,0,1,1
2,3,4,3,1353,0,1,0,0,1
5,4,5,5,1360,4,1,0,0,1
5,4,4,10,1441,3,1,1,1,1
2,1,2,5,4456,1,1,1,0,0
2,1,4,5,4358,4,2,0,0,0
3,4,2,2,4504,3,1,0,1,0
3,3,2,8,4281,0,1,1,0,1
3,2,3,7,4145,4,1,2,1,1
3,1,2,58,3027,0,1,0,1,1
3,4,2,5,4349,0,2,0,1,1
5,2,5,5,1484,2,3,1,1,1
5,3,5,3,1174,2,3,0,0,0
4,5,2,2,4492,0,1,0,0,1
3,1,2,9,5050,0,3,0,1,0
4,1,3,23,1814,3,3,2,0,1
3,3,3,7,5427,0,1,0,0,1
3,5,3,4,4132,0,1,0,0,0
5,3,3,5,5087,0,1,0,0,0
4,1,5,7,1003,0,1,0,0,0
3,1,2,9,4753,0,1,1,0,0
3,2,3,15,1992,1,1,0,0,1
3,5,4,10,4829,3,1,0,0,0
4,4,3,1,5198,2,1,0,0,0
4,1,2,3,1124,0,2,1,0,1
4,5,5,5,1458,4,1,1,1,1
3,2,3,8,4011,0,1,1,1,0
3,3,3,19,1366,4,1,0,0,1
3,3,4,3,4620,0,1,0,1,0
3,1,4,5,5326,4,1,0,1,0
4,2,4,43,2747,0,3,0,1,1
4,4,3,7,2477,1,2,1,0,1
4,1,4,1,5476,4,1,2,0,0
3,1,3,3,5847,1,1,1,0,1
4,5,3,25,2682,0,3,0,1,1
4,5,2,5,3512,0,1,2,1,1
6,5,5,55,1078,0,1,0,1,1
2,1,3,7,4008,1,1,0,0,0
4,5,2,9,4157,1,1,0,0,0
4,3,2,4,4767,2,1,1,0,1
5,3,2,9,4568,0,1,0,0,0
5,4,5,10,1363,0,1,0,1,1
4,5,3,2,4909,1,1,0,0,0
4,2,2,5,4817,0,1,0,0,0
3,5,2,6,5709,4,1,0,0,1
3,2,3,6,4808,4,1,1,0,1
4,1,3,5,4435,2,3,1,1,1
5,3,3,8,5786,2,3,1,0,1
5,4,4,31,3565,3,1,1,1,1
3,5,3,4,4248,2,1,2,0,0
2,2,3,2,4865,0,1,2,1,1
4,4,7,62,2280,0,3,1,1,1
5,3,4,6,1968,3,1,0,0,0
4,1,4,9,4471,4,1,0,1,1
4,3,3,3,4677,3,1,1,1,0
5,2,5,2,1855,0,3,0,0,0
4,5,10,7,5208,0,1,0,1,0
4,4,4,6,4733,4,1,1,1,0
3,3,10,10,5574,3,3,1,0,1
4,3,3,10,5372,3,1,1,0,0
3,1,2,8,5253,2,1,0,0,1
5,3,2,14,2064,4,1,0,0,1
3,1,3,28,1075,2,1,1,1,1
4,1,5,8,1923,2,2,1,0,0
3,1,2,4,5726,2,1,1,0,0
4,5,3,9,5799,4,1,0,0,1
4,3,5,10,1832,4,1,0,1,1
4,1,3,10,5971,2,3,1,1,0
4,1,3,32,1061,2,3,0,0,1
3,4,8,10,5439,0,1,1,0,1
4,2,3,39,2066,3,1,1,0,1
3,3,3,9,4459,0,1,0,0,1
2,5,3,6,5471,0,3,0,0,1
6,2,4,6,1073,4,1,0,1,0
3,5,5,6,5932,0,1,0,1,1
3,2,4,62,1090,0,1,0,1,1
4,1,2,35,1072,2,1,2,1,1
4,5,3,6,5957,0,2,1,1,1
5,4,5,4,1561,2,1,1,0,0
2,1,3,4,5924,0,1,0,1,1
4,2,3,5,5931,2,1,1,0,1
5,3,3,7,4844,1,1,1,0,0
4,3,2,9,5297,0,1,1,1,1
3,1,6,5,4802,0,3,0,1,1
4,2,5,10,1515,0,3,0,1,0
4,4,3,7,5947,2,1,0,1,0
6,5,7,9,5991,3,3,2,1,1
6,4,4,1,1372,1,1,1,0,1
4,3,5,6,1659,0,1,0,1,1
4,3,5,9,1044,4,1,0,0,0
3,1,2,5,4728,3,1,0,0,0
3,3,3,62,3277,3,1,0,0,1
4,3,3,20,1531,0,1,1,1,1
3,2,5,44,2010,0,1,0,1,1
4,5,5,9,1951,3,1,0,0,1
4,1,4,5,1294,1,3,2,1,1
3,3,4,7,5716,0,1,0,0,1
5,3,2,8,3231,0,1,1,0,1
5,5,4,7,4141,2,1,0,0,1
4,1,3,4,5540,3,1,1,1,0
5,5,2,14,1114,0,1,1,1,1
3,2,3,7,1434,3,1,1,0,1
5,4,5,2,1627,0,2,0,0,1
5,4,2,8,4725,0,1,0,1,0
3,1,3,10,5823,1,1,0,1,0
3,2,2,8,5589,0,1,2,0,0
4,1,3,3,5177,3,2,1,1,0
6,3,4,9,1515,3,1,0,0,1
2,4,4,1,3624,3,1,1,1,1
7,3,4,7,1384,2,1,0,1,0
5,1,6,12,2486,3,3,1,1,1
4,1,3,5,5782,4,1,1,1,0
5,5,8,2,4793,0,1,1,1,1
2,3,3,5,4663,0,1,2,1,0
4,3,2,51,2658,2,3,1,0,1
5,2,5,4,1509,0,1,0,1,1
5,3,4,2,5316,3,1,1,1,0
4,5,2,7,4289,0,3,0,0,1
4,3,3,2,2125,3,1,1,0,1
4,5,3,2,4554,0,1,0,1,0
2,1,3,5,5697,2,1,1,0,1
5,3,4,5,4770,0,1,1,1,1
5,4,2,2,5164,1,1,0,0,1
6,2,4,61,3140,2,1,0,0,1
4,1,3,3,4409,0,2,0,0,1
3,2,4,22,1249,2,3,1,0,1
3,1,3,1,4476,4,2,1,0,1
6,5,2,7,4359,2,3,2,1,1
5,2,4,2,4893,0,1,0,1,0
4,2,2,7,4305,1,1,1,0,1
4,5,2,1,5682,2,1,0,0,1
3,5,3,21,3746,1,1,1,1,1
4,2,3,8,5045,2,1,1,1,1
3,3,2,10,5951,1,1,0,0,1
3,4,3,7,4565,4,2,1,1,0
3,3,8,4,5329,3,1,1,1,1
5,1,5,6,1156,2,1,0,1,1
3,1,3,12,1417,0,2,1,0,1
4,2,2,3,4914,0,1,2,0,1
3,4,3,6,5819,0,1,0,1,0
4,5,3,8,4956,1,1,1,0,0
4,4,2,6,5238,3,1,2,0,0
7,1,4,9,1519,4,1,0,0,1
5,2,5,5,1010,2,2,0,0,1
4,4,4,2,4690,2,1,1,0,1
4,5,5,2,1260,2,3,0,1,0
3,5,2,27,3624,1,1,1,1,1
6,5,6,3,4957,0,1,0,1,0
4,3,5,4,1668,0,1,0,1,0
2,4,4,8,5760,3,2,0,0,1
4,1,3,4,4314,1,1,1,1,0
3,2,4,9,1631,1,2,1,1,0
4,3,2,7,4765,0,1,0,0,0
4,1,2,37,3510,0,1,2,1,1
4,2,3,1,5532,4,2,2,1,1
4,2,3,34,1005,3,1,1,0,1
5,4,6,9,4605,2,1,1,1,0
4,2,3,2,4474,1,2,1,0,0
4,3,4,8,4879,2,1,0,1,1
5,4,3,1,4208,3,1,0,0,1
3,2,2,2,5029,2,1,2,1,0
4,3,3,11,2624,0,1,0,1,1
3,2,2,5,5135,4,2,1,1,1
3,2,2,8,4326,1,1,1,1,0
4,2,5,6,1438,0,1,0,0,0
3,3,3,5,4625,2,3,0,0,0
4,2,3,1,4379,1,1,1,0,1
3,1,2,56,3774,0,1,2,1,1
5,1,2,1,5352,1,1,1,0,1
3,4,3,32,1370,1,1,0,0,1
4,5,3,7,4048,1,1,0,1,0
4,3,3,1,4518,0,1,0,0,0
5,5,3,27,3430,2,1,1,1,1
2,2,3,10,4489,0,1,2,1,1
3,4,3,45,2486,0,1,0,1,1
4,3,6,4,1788,3,1,0,0,1
4,4,3,6,4672,0,2,1,0,1
4,5,4,4,4816,4,3,1,0,0
5,3,4,5,4096,1,1,1,1,0
3,1,3,3,4222,0,3,0,1,0
5,3,3,9,4152,1,1,1,0,1
3,3,2,32,1718,0,2,1,0,1
3,1,3,63,1420,0,1,0,0,1
3,2,4,6,4314,0,2,0,0,1
3,5,3,2,4913,0,2,0,1,0
4,3,3,6,2568,2,1,1,0,1
4,2,3,9,5170,3,1,1,1,1
5,4,4,61,3063,0,2,0,1,1
4,5,3,3,4404,3,1,1,0,0
3,3,7,3,4385,2,1,1,1,0
4,1,2,10,4646,4,1,0,1,0
6,4,4,9,1793,3,2,0,1,0
4,4,3,35,1421,1,1,1,0,1
3,2,3,2,4681,0,1,1,1,0
3,3,2,6,4170,2,1,1,1,1
5,1,3,33,2562,2,1,0,1,1
3,1,2,6,5905,4,1,2,0,1
5,5,3,5,4814,1,2,1,0,0
4,3,3,9,5283,4,1,1,0,1
3,3,7,42,1278,0,1,1,0,1
6,2,4,9,1405,2,2,1,1,1
6,1,6,10,5826,3,2,0,1,0
3,3,10,10,5281,2,1,2,1,0
3,3,3,1,5094,4,1,0,0,1
5,1,2,8,4647,2,3,2,0,1
5,1,5,16,1526,1,1,1,0,1
3,3,5,63,3788,0,1,0,0,1
5,2,2,8,1665,2,1,1,1,1
6,3,4,10,4889,0,1,0,1,1
4,2,2,2,4002,1,1,0,0,0
3,5,2,2,5062,1,1,2,1,1
2,5,3,6,1032,4,1,1,1,0
7,4,4,3,1262,0,1,0,1,1
7,5,5,28,1100,0,1,1,1,1
3,4,4,10,5425,0,1,1,1,0
4,3,5,5,1205,4,1,0,0,1
4,4,4,13,1614,1,3,1,0,1
6,5,4,6,1787,0,1,0,0,1
